Minutes1UTC,Minutes1DK,CO2Emission,ProductionGe100MW,ProductionLt100MW,SolarPower,OffshoreWindPower,OnshoreWindPower,Exchange_Sum,Exchange_DK1_DE,Exchange_DK1_NL,Exchange_DK1_GB,Exchange_DK1_NO,Exchange_DK1_SE,Exchange_DK1_DK2,Exchange_DK2_DE,Exchange_DK2_SE,Exchange_Bornholm_SE
2024-03-18 11:38:00,2024-03-18 12:38:00,46.560001,996.0,549.159973,1479.109985,1288.380005,1782.5,-895.619995,-398.429993,-489.730011,-1455.540039,1416.25,250,-531.429993,-746.469971,508.929993,19.370001
2024-03-18 11:37:00,2024-03-18 12:37:00,46.73,995.72998,549.969971,1476.619995,1285.819946,1761.959961,-888.049988,-392.369995,-489.730011,-1455.540039,1415.939941,250,-531.429993,-747.219971,511.470001,19.4
2024-03-18 11:36:00,2024-03-18 12:36:00,46.490002,996.390015,549.349976,1483.199951,1284.25,1788.209961,-885.460022,-383.549988,-489.730011,-1455.540039,1416.469971,250,-531.429993,-745.690002,503.209991,19.370001
2024-03-18 11:35:00,2024-03-18 12:35:00,46.529999,994.619995,549.919983,1470.209961,1284.310059,1781.680054,-908.650024,-381.269989,-489.730011,-1455.540039,1415.540039,250,-531.429993,-746.469971,479.690002,19.129999
2024-03-18 11:34:00,2024-03-18 12:34:00,46.380001,996.799988,550.330017,1457.949951,1295.52002,1805.219971,-923.440002,-396.049988,-489.730011,-1455.540039,1415.420044,250,-531.429993,-746.219971,479.76001,18.92
2024-03-18 11:33:00,2024-03-18 12:33:00,46.52,995.390015,550.960022,1435.170044,1293.530029,1799.640015,-927.669983,-403.73999,-489.730011,-1455.540039,1416.310059,250,-530.380005,-746.340027,482.790009,18.58
2024-03-18 11:32:00,2024-03-18 12:32:00,46.75,994.580017,552.380005,1413.459961,1291.030029,1793.839966,-923.659973,-411.609985,-489.730011,-1455.540039,1416.430054,250,-531.400024,-744.909973,492.809998,18.889999
2024-03-18 11:31:00,2024-03-18 12:31:00,46.560001,990.780029,550.76001,1398.959961,1285.0,1811.709961,-895.880005,-416.149994,-489.730011,-1455.540039,1415.920044,250,-531.400024,-746.099976,526.349976,19.370001
2024-03-18 11:30:00,2024-03-18 12:30:00,46.43,985.909973,550.070007,1388.390015,1283.369995,1808.439941,-883.48999,-404.98999,-489.730011,-1455.540039,1415.920044,250,-531.400024,-745.919983,527.580017,19.190001
2024-03-18 11:29:00,2024-03-18 12:29:00,46.330002,983.609985,547.179993,1380.910034,1284.410034,1821.079956,-854.049988,-398.519989,-489.730011,-1455.540039,1416.959961,250,-531.400024,-746.039978,549.25,19.57
2024-03-18 11:28:00,2024-03-18 12:28:00,46.43,982.570007,546.0,1373.51001,1283.630005,1812.680054,-830.47998,-390.359985,-489.730011,-1455.540039,1416.380005,250,-531.400024,-746.22998,565.97998,19.02
2024-03-18 11:27:00,2024-03-18 12:27:00,46.5,981.190002,548.039978,1373.26001,1287.099976,1804.410034,-855.369995,-388.73999,-489.730011,-1455.540039,1416.650024,250,-531.400024,-747.130005,540.640015,18.48
2024-03-18 11:26:00,2024-03-18 12:26:00,46.779999,976.789978,546.559998,1366.290039,1285.079956,1786.219971,-850.119995,-384.190002,-489.730011,-1455.540039,1416.089966,250,-531.400024,-746.75,541.48999,18.51
2024-03-18 11:25:00,2024-03-18 12:25:00,46.790001,972.700012,544.340027,1373.079956,1283.560059,1799.23999,-793.27002,-353.98999,-489.730011,-1455.540039,1415.77002,250,-531.400024,-744.359985,566.169983,18.41
2024-03-18 11:24:00,2024-03-18 12:24:00,46.68,969.330017,542.98999,1382.439941,1289.030029,1789.930054,-850.900024,-384.230011,-489.730011,-1455.540039,1416.290039,250,-531.400024,-745.929993,539.869995,18.370001
2024-03-18 11:23:00,2024-03-18 12:23:00,46.75,968.219971,542.880005,1385.199951,1294.579956,1784.97998,-823.059998,-381.48999,-489.730011,-1455.540039,1416.109985,250,-531.400024,-745.919983,564.48999,19.02
2024-03-18 11:22:00,2024-03-18 12:22:00,46.970001,966.630005,541.840027,1380.22998,1289.130005,1754.26001,-818.830017,-374.160004,-489.730011,-1455.540039,1415.469971,250,-531.400024,-745.630005,562.150024,18.610001
2024-03-18 11:21:00,2024-03-18 12:21:00,47.200001,964.960022,540.98999,1379.76001,1293.060059,1736.97998,-820.640015,-367.429993,-489.730011,-1455.540039,1415.709961,250,-531.450012,-747.169983,554.77002,18.75
2024-03-18 11:20:00,2024-03-18 12:20:00,47.27,969.080017,539.340027,1363.170044,1287.359985,1759.02002,-795.190002,-341.790009,-489.730011,-1455.540039,1415.619995,250,-531.280029,-745.0,552.840027,18.41
2024-03-18 11:19:00,2024-03-18 12:19:00,47.18,971.340027,536.039978,1350.099976,1287.300049,1774.819946,-795.22998,-339.130005,-489.730011,-1455.540039,1416.160034,250,-531.280029,-745.330017,549.72998,18.610001
2024-03-18 11:18:00,2024-03-18 12:18:00,47.18,971.280029,532.580017,1349.52002,1283.189941,1760.98999,-752.799988,-339.019989,-489.730011,-1455.540039,1416.170044,250,-531.280029,-745.859985,591.98999,19.190001
2024-03-18 11:17:00,2024-03-18 12:17:00,46.98,974.460022,532.380005,1352.01001,1280.02002,1777.060059,-748.780029,-328.790009,-489.730011,-1455.540039,1415.060059,250,-531.280029,-746.330017,588.309998,18.24
2024-03-18 11:16:00,2024-03-18 12:16:00,47.349998,981.880005,531.049988,1346.920044,1278.359985,1747.189941,-772.450012,-342.339996,-489.730011,-1455.540039,1415.099976,250,-531.280029,-743.669983,575.289978,18.440001
2024-03-18 11:15:00,2024-03-18 12:15:00,46.959999,984.359985,531.309998,1346.859985,1280.680054,1779.469971,-751.099976,-315.089996,-489.730011,-1455.540039,1416.910034,250,-531.280029,-745.390015,569.059998,18.68
2024-03-18 11:14:00,2024-03-18 12:14:00,47.029999,988.809998,531.76001,1333.969971,1283.77002,1775.22998,-763.23999,-317.100006,-489.730011,-1455.540039,1414.530029,244,-531.280029,-746.450012,568.090027,18.959999
2024-03-18 11:13:00,2024-03-18 12:13:00,47.0,991.950012,530.940002,1343.449951,1281.73999,1793.959961,-751.380005,-324.549988,-489.730011,-1455.540039,1416.969971,240,-530.25,-746.630005,589.210022,18.889999
2024-03-18 11:12:00,2024-03-18 12:12:00,46.709999,993.130005,532.609985,1354.869995,1282.930054,1810.76001,-775.909973,-330.339996,-489.730011,-1455.540039,1418.849976,235,-530.25,-747.76001,574.210022,19.4
2024-03-18 11:11:00,2024-03-18 12:11:00,46.799999,987.599976,534.119995,1360.280029,1281.339966,1794.569946,-776.369995,-324.48999,-489.730011,-1455.540039,1420.880005,230,-529.099976,-746.830017,569.5,19.84
2024-03-18 11:10:00,2024-03-18 12:10:00,46.91,987.059998,533.539978,1349.920044,1275.060059,1780.26001,-745.359985,-305.339996,-489.730011,-1455.540039,1422.640015,225,-527.940002,-747.130005,584.719971,20.02
2024-03-18 11:09:00,2024-03-18 12:09:00,47.16,990.780029,531.059998,1338.819946,1267.589966,1766.619995,-724.969971,-274.600006,-489.730011,-1455.540039,1425.160034,221,-527.940002,-746.75,575.780029,19.709999
2024-03-18 11:08:00,2024-03-18 12:08:00,47.080002,995.51001,528.109985,1337.209961,1273.670044,1753.550049,-690.039978,-247.820007,-489.730011,-1455.540039,1425.430054,217,-526.890015,-746.219971,586.890015,19.950001
2024-03-18 11:07:00,2024-03-18 12:07:00,47.150002,1000.090027,526.309998,1334.650024,1281.02002,1747.630005,-678.539978,-240.300003,-489.730011,-1455.540039,1426.829956,213,-526.890015,-745.859985,593.320007,19.74
2024-03-18 11:06:00,2024-03-18 12:06:00,47.139999,1000.22998,529.580017,1325.569946,1275.920044,1782.300049,-679.390015,-226.25,-489.730011,-1455.540039,1426.890015,209,-525.75,-746.219971,582.340027,20.120001
2024-03-18 11:05:00,2024-03-18 12:05:00,47.290001,1009.200012,528.789978,1328.420044,1277.119995,1767.569946,-702.549988,-251.270004,-489.730011,-1455.540039,1429.329956,206,-524.549988,-745.280029,583.539978,20.4
2024-03-18 11:04:00,2024-03-18 12:04:00,46.860001,1011.799988,530.150024,1346.140015,1278.189941,1764.650024,-669.099976,-221.240005,-489.730011,-1455.540039,1428.47998,202,-524.549988,-741.349976,587.849976,20.43
2024-03-18 11:03:00,2024-03-18 12:03:00,46.650002,1014.830017,530.780029,1355.930054,1270.5,1787.77002,-659.440002,-194.229996,-489.730011,-1455.540039,1430.699951,197,-523.02002,-735.940002,567.599976,20.700001
2024-03-18 11:02:00,2024-03-18 12:02:00,46.57,1020.380005,531.159973,1366.310059,1284.160034,1778.719971,-709.52002,-211.869995,-489.730011,-1455.540039,1430.680054,191,-521.859985,-731.539978,537.02002,20.459999
2024-03-18 11:01:00,2024-03-18 12:01:00,46.490002,1029.52002,532.76001,1367.02002,1284.880005,1791.569946,-695.72998,-197.770004,-489.730011,-1455.540039,1432.839966,187,-520.76001,-726.929993,533.72998,20.67
2024-03-18 11:00:00,2024-03-18 12:00:00,46.630001,1029.23999,533.909973,1346.079956,1288.839966,1777.76001,-733.130005,-216.509995,-489.730011,-1455.540039,1432.599976,183,-520.76001,-722.47998,514.789978,20.74
2024-03-18 10:59:00,2024-03-18 11:59:00,46.869999,1032.599976,533.25,1337.5,1284.0,1780.380005,-676.030029,-199.309998,-489.730011,-1455.540039,1434.530029,178,-519.619995,-719.929993,555.039978,20.91
2024-03-18 10:58:00,2024-03-18 11:58:00,47.0,1035.459961,533.849976,1360.949951,1279.689941,1759.040039,-658.929993,-179.580002,-489.730011,-1455.540039,1434.619995,173,-518.570007,-713.900024,551.289978,20.91
2024-03-18 10:57:00,2024-03-18 11:57:00,46.73,1034.689941,532.900024,1381.390015,1280.640015,1764.339966,-669.450012,-179.820007,-489.730011,-1455.540039,1437.25,168,-517.27002,-710.030029,539.75,20.67
2024-03-18 10:56:00,2024-03-18 11:56:00,46.549999,1029.420044,532.309998,1392.530029,1285.630005,1771.72998,-682.840027,-171.300003,-489.730011,-1455.540039,1436.51001,163,-516.219971,-702.590027,516.0,20.809999
2024-03-18 10:55:00,2024-03-18 11:55:00,46.68,1027.72998,533.01001,1395.01001,1286.160034,1747.550049,-673.330017,-171.660004,-489.730011,-1455.540039,1438.719971,159,-516.219971,-698.630005,524.01001,20.5
2024-03-18 10:54:00,2024-03-18 11:54:00,47.0,1030.959961,533.130005,1380.300049,1278.150024,1744.420044,-653.450012,-161.029999,-489.730011,-1455.540039,1438.72998,155,-516.150024,-700.25,538.909973,20.459999
2024-03-18 10:53:00,2024-03-18 11:53:00,47.119999,1031.109985,532.590027,1380.469971,1287.579956,1729.150024,-669.080017,-174.960007,-489.730011,-1455.540039,1440.709961,151,-516.150024,-699.820007,538.48999,20.77
2024-03-18 10:52:00,2024-03-18 11:52:00,46.860001,1033.02002,532.77002,1379.900024,1286.089966,1764.880005,-671.780029,-171.929993,-489.730011,-1455.540039,1440.640015,146,-516.150024,-698.570007,537.190002,20.16
2024-03-18 10:51:00,2024-03-18 11:51:00,46.790001,1037.26001,534.460022,1379.619995,1284.98999,1765.420044,-689.200012,-191.330002,-489.730011,-1455.540039,1442.640015,142,-516.150024,-699.830017,542.130005,20.459999
2024-03-18 10:50:00,2024-03-18 11:50:00,46.959999,1042.339966,533.059998,1378.880005,1276.579956,1755.310059,-674.549988,-164.729996,-489.730011,-1455.540039,1442.670044,139,-516.150024,-701.880005,535.400024,20.26
2024-03-18 10:49:00,2024-03-18 11:49:00,47.139999,1040.780029,534.390015,1371.300049,1280.73999,1737.280029,-653.309998,-157.820007,-489.730011,-1455.540039,1444.430054,135,-516.150024,-700.799988,550.549988,20.6
2024-03-18 10:48:00,2024-03-18 11:48:00,47.279999,1047.01001,535.099976,1345.619995,1301.76001,1735.050049,-654.099976,-143.429993,-489.730011,-1455.540039,1445.329956,130,-516.150024,-699.73999,538.849976,20.16
2024-03-18 10:47:00,2024-03-18 11:47:00,47.400002,1052.319946,536.950012,1343.579956,1299.430054,1739.689941,-626.380005,-110.169998,-489.730011,-1455.540039,1446.709961,125,-515.059998,-700.559998,537.619995,20.290001
2024-03-18 10:46:00,2024-03-18 11:46:00,47.290001,1049.630005,540.72998,1346.109985,1299.469971,1751.219971,-652.179993,-116.760002,-489.730011,-1455.540039,1446.920044,120,-514.01001,-700.700012,523.130005,20.5
2024-03-18 10:45:00,2024-03-18 11:45:00,47.610001,1048.170044,545.909973,1345.109985,1295.23999,1740.02002,-632.960022,-103.139999,-489.730011,-1455.540039,1448.459961,116,-512.700012,-700.309998,530.77002,20.530001
2024-03-18 10:44:00,2024-03-18 11:44:00,47.419998,1045.76001,542.330017,1345.25,1302.329956,1753.579956,-617.909973,-96.25,-489.730011,-1455.540039,1447.910034,116,-512.700012,-699.880005,539.530029,20.049999
2024-03-18 10:43:00,2024-03-18 11:43:00,47.330002,1048.150024,539.799988,1355.22998,1300.079956,1758.329956,-636.440002,-90.269997,-489.730011,-1455.540039,1448.160034,116,-512.700012,-701.659973,516.099976,20.5
2024-03-18 10:42:00,2024-03-18 11:42:00,47.689999,1051.959961,536.570007,1367.839966,1295.180054,1739.0,-671.960022,-114.419998,-489.730011,-1455.540039,1447.859985,116,-512.700012,-700.219971,503.660004,20.43
2024-03-18 10:41:00,2024-03-18 11:41:00,47.779999,1056.140015,536.48999,1353.390015,1295.170044,1752.839966,-666.219971,-105.459999,-489.730011,-1455.540039,1447.72998,116,-512.700012,-700.349976,500.290009,20.84
2024-03-18 10:40:00,2024-03-18 11:40:00,47.75,1052.670044,539.289978,1350.569946,1295.109985,1772.650024,-599.799988,-89.279999,-489.730011,-1455.540039,1447.400024,116,-512.789978,-700.359985,551.419983,20.290001
2024-03-18 10:39:00,2024-03-18 11:39:00,47.939999,1049.650024,540.880005,1337.469971,1300.790039,1765.079956,-618.830017,-92.669998,-489.730011,-1455.540039,1447.52002,116,-512.789978,-700.119995,535.349976,20.360001
2024-03-18 10:38:00,2024-03-18 11:38:00,48.369999,1047.829956,543.460022,1310.780029,1303.040039,1742.719971,-615.51001,-89.870003,-489.730011,-1455.540039,1447.819946,116,-512.789978,-700.669983,536.640015,19.84
2024-03-18 10:37:00,2024-03-18 11:37:00,48.16,1046.75,544.070007,1314.819946,1298.969971,1761.910034,-588.119995,-73.529999,-489.730011,-1455.540039,1447.780029,116,-512.789978,-700.169983,547.289978,19.780001
2024-03-18 10:36:00,2024-03-18 11:36:00,48.209999,1046.390015,545.590027,1303.23999,1304.150024,1763.079956,-628.859985,-104.980003,-489.720001,-1455.540039,1447.569946,116,-512.789978,-700.690002,538.169983,20.33
2024-03-18 10:35:00,2024-03-18 11:35:00,48.549999,1046.530029,548.450012,1294.51001,1294.140015,1772.709961,-607.580017,-92.949997,-489.720001,-1455.540039,1448.300049,116,-512.789978,-700.950012,546.299988,20.98
2024-03-18 10:34:00,2024-03-18 11:34:00,48.549999,1046.530029,548.450012,1294.51001,1294.140015,1772.709961,-607.580017,-92.949997,-489.720001,-1455.540039,1448.300049,116,-512.789978,-700.950012,546.299988,20.98
2024-03-18 10:33:00,2024-03-18 11:33:00,48.41,1046.839966,546.23999,1300.939941,1293.099976,1778.51001,-585.400024,-79.459999,-489.720001,-1455.540039,1447.430054,116,-512.789978,-699.650024,554.02002,21.52
2024-03-18 10:32:00,2024-03-18 11:32:00,48.299999,1045.48999,545.580017,1303.079956,1291.150024,1778.48999,-601.380005,-84.660004,-489.720001,-1455.540039,1447.959961,116,-512.789978,-699.559998,542.340027,21.799999
2024-03-18 10:31:00,2024-03-18 11:31:00,48.380001,1045.050049,543.440002,1291.300049,1287.099976,1789.040039,-596.539978,-68.209999,-489.720001,-1455.540039,1447.819946,116,-512.789978,-700.390015,532.109985,21.389999
2024-03-18 10:30:00,2024-03-18 11:30:00,48.25,1044.849976,542.179993,1289.410034,1290.349976,1782.660034,-561.73999,-54.16,-489.720001,-1455.540039,1449.109985,116,-512.789978,-701.849976,553.340027,21.08
2024-03-18 10:29:00,2024-03-18 11:29:00,48.41,1047.97998,542.909973,1299.689941,1291.660034,1773.089966,-558.900024,-75.019997,-489.720001,-1455.540039,1447.920044,116,-512.789978,-701.369995,577.75,21.08
2024-03-18 10:28:00,2024-03-18 11:28:00,48.470001,1049.300049,544.309998,1297.709961,1301.939941,1782.920044,-578.419983,-85.040001,-489.720001,-1455.540039,1447.680054,117,-512.789978,-699.940002,565.789978,21.35
2024-03-18 10:27:00,2024-03-18 11:27:00,48.540001,1048.810059,544.179993,1303.670044,1300.790039,1780.079956,-582.070007,-77.690002,-489.720001,-1455.540039,1447.47998,116,-512.789978,-700.73999,557.030029,21.110001
2024-03-18 10:26:00,2024-03-18 11:26:00,48.669998,1045.939941,542.47998,1304.319946,1299.150024,1766.550049,-611.039978,-92.510002,-489.720001,-1455.540039,1447.310059,116,-512.789978,-700.700012,542.599976,21.52
2024-03-18 10:25:00,2024-03-18 11:25:00,48.560001,1042.339966,538.630005,1280.329956,1303.140015,1790.119995,-591.210022,-95.610001,-489.720001,-1455.540039,1448.199951,116,-512.789978,-698.630005,562.77002,21.32
2024-03-18 10:24:00,2024-03-18 11:24:00,48.810001,1040.430054,536.140015,1256.880005,1304.420044,1788.369995,-583.179993,-108.860001,-489.720001,-1455.540039,1447.530029,116,-512.789978,-699.880005,585.77002,21.52
2024-03-18 10:23:00,2024-03-18 11:23:00,48.98,1035.48999,534.119995,1230.26001,1303.880005,1780.76001,-540.169983,-83.260002,-489.720001,-1455.540039,1447.609985,115,-512.789978,-700.169983,604.52002,21.389999
2024-03-18 10:22:00,2024-03-18 11:22:00,49.310001,1035.22998,535.299988,1217.089966,1307.48999,1774.859985,-536.669983,-80.639999,-489.720001,-1455.540039,1447.170044,116,-512.789978,-700.099976,604.570007,21.59
2024-03-18 10:21:00,2024-03-18 11:21:00,49.369999,1035.699951,533.390015,1224.170044,1307.699951,1776.890015,-514.98999,-63.259998,-489.720001,-1455.540039,1448.959961,116,-512.789978,-701.849976,608.590027,21.83
2024-03-18 10:20:00,2024-03-18 11:20:00,49.650002,1030.660034,531.76001,1220.47998,1300.400024,1766.310059,-544.280029,-65.489998,-489.720001,-1455.540039,1447.790039,115,-512.679993,-700.349976,582.22998,21.799999
2024-03-18 10:19:00,2024-03-18 11:19:00,49.799999,1030.76001,532.299988,1215.420044,1306.380005,1759.069946,-555.25,-69.589996,-489.720001,-1455.540039,1447.52002,117,-512.679993,-700.530029,574.390015,21.219999
2024-03-18 10:18:00,2024-03-18 11:18:00,49.900002,1034.469971,529.400024,1207.329956,1309.27002,1762.22998,-538.320007,-57.349998,-489.720001,-1455.540039,1448.410034,116,-512.679993,-698.940002,577.429993,21.389999
2024-03-18 10:17:00,2024-03-18 11:17:00,50.209999,1033.25,528.359985,1209.569946,1307.609985,1749.930054,-522.119995,-63.220001,-489.720001,-1455.540039,1447.97998,116,-512.679993,-700.820007,601.809998,21.389999
2024-03-18 10:16:00,2024-03-18 11:16:00,50.380001,1036.329956,522.570007,1192.719971,1313.180054,1744.310059,-548.179993,-57.220001,-489.720001,-1455.540039,1446.890015,116,-512.679993,-698.98999,569.01001,21.389999
2024-03-18 10:15:00,2024-03-18 11:15:00,50.560001,1039.209961,521.330017,1170.23999,1309.910034,1773.219971,-529.460022,-43.32,-489.720001,-1455.540039,1446.73999,115,-513.869995,-698.599976,574.119995,21.860001
2024-03-18 10:14:00,2024-03-18 11:14:00,50.59,1043.0,520.789978,1167.930054,1311.930054,1773.469971,-540.460022,-45.470001,-489.720001,-1455.540039,1439.400024,116,-514.98999,-699.02002,571.580017,22.309999
2024-03-18 10:13:00,2024-03-18 11:13:00,50.48,1049.319946,521.429993,1170.369995,1311.97998,1798.829956,-540.619995,-42.75,-489.720001,-1455.540039,1430.719971,117,-516.02002,-698.929993,576.700012,21.9
2024-03-18 10:12:00,2024-03-18 11:12:00,50.619999,1059.0,521.330017,1179.170044,1305.890015,1809.869995,-574.700012,-61.810001,-489.720001,-1455.540039,1424.030029,117,-517.099976,-701.200012,570.97998,21.559999
2024-03-18 10:11:00,2024-03-18 11:11:00,50.880001,1062.23999,524.090027,1167.72998,1307.180054,1800.969971,-604.280029,-68.169998,-489.720001,-1455.540039,1416.699951,119,-518.26001,-700.549988,553.02002,20.98
2024-03-18 10:10:00,2024-03-18 11:10:00,51.290001,1067.359985,526.23999,1162.280029,1310.660034,1793.180054,-591.070007,-63.209999,-489.720001,-1455.540039,1409.75,119,-518.26001,-701.380005,569.190002,20.84
2024-03-18 10:09:00,2024-03-18 11:09:00,51.310001,1072.0,525.859985,1150.410034,1309.609985,1806.22998,-617.289978,-55.740002,-489.720001,-1455.540039,1402.550049,119,-518.219971,-702.77002,544.090027,20.84
2024-03-18 10:08:00,2024-03-18 11:08:00,51.700001,1075.680054,528.400024,1147.800049,1304.219971,1824.619995,-599.789978,-40.790001,-489.720001,-1455.540039,1394.97998,119,-519.330017,-704.039978,555.580017,20.74
2024-03-18 10:07:00,2024-03-18 11:07:00,52.139999,1077.430054,529.76001,1153.390015,1308.040039,1815.920044,-610.299988,-47.34,-489.720001,-1455.540039,1389.199951,119,-520.380005,-702.530029,555.549988,21.08
2024-03-18 10:06:00,2024-03-18 11:06:00,52.18,1082.550049,530.25,1154.170044,1303.609985,1810.310059,-615.289978,-36.080002,-489.720001,-1455.540039,1382.109985,119,-521.52002,-702.570007,546.429993,21.08
2024-03-18 10:05:00,2024-03-18 11:05:00,52.709999,1087.040039,533.25,1132.589966,1302.72998,1798.390015,-657.27002,-63.02,-489.720001,-1455.540039,1375.280029,119,-522.570007,-706.679993,542.090027,21.32
2024-03-18 10:04:00,2024-03-18 11:04:00,53.330002,1098.689941,536.469971,1128.439941,1302.76001,1781.589966,-634.0,-66.650002,-481.589996,-1455.540039,1369.01001,119,-523.75,-732.650024,593.0,21.42
2024-03-18 10:03:00,2024-03-18 11:03:00,53.849998,1112.72998,546.409973,1129.199951,1302.560059,1796.0,-631.969971,-59.610001,-472.75,-1455.540039,1363.060059,119,-523.75,-750.650024,602.719971,21.799999
2024-03-18 10:02:00,2024-03-18 11:02:00,54.619999,1125.02002,552.400024,1122.72998,1296.0,1797.959961,-646.23999,-59.310001,-465.200012,-1455.540039,1357.079956,120,-525.820007,-776.309998,612.409973,20.629999
2024-03-18 10:01:00,2024-03-18 11:01:00,55.080002,1138.77002,558.130005,1126.660034,1297.540039,1792.72998,-672.690002,-62.529999,-456.75,-1455.540039,1351.209961,121,-526.840027,-797.960022,606.530029,21.35
2024-03-18 10:00:00,2024-03-18 11:00:00,55.990002,1150.390015,560.210022,1119.420044,1293.219971,1803.51001,-699.590027,-64.730003,-450.480011,-1455.540039,1347.660034,121,-526.840027,-822.169983,603.219971,21.450001
2024-03-18 09:59:00,2024-03-18 10:59:00,57.009998,1162.25,561.580017,1114.829956,1300.130005,1792.910034,-727.390015,-78.110001,-442.970001,-1455.540039,1339.329956,122,-528.030029,-847.809998,614.390015,21.32
2024-03-18 09:58:00,2024-03-18 10:58:00,57.299999,1174.77002,564.070007,1114.23999,1305.599976,1783.23999,-717.719971,-74.489998,-435.220001,-1455.540039,1333.209961,122,-528.030029,-867.280029,637.599976,22.0
2024-03-18 09:57:00,2024-03-18 10:57:00,59.27,1189.099976,566.02002,1108.930054,1181.319946,1785.97998,-731.47998,-73.089996,-427.649994,-1455.540039,1325.869995,121,-529.340027,-893.169983,648.76001,22.34
2024-03-18 09:56:00,2024-03-18 10:56:00,60.259998,1210.969971,567.52002,1096.949951,1177.829956,1785.170044,-731.409973,-64.610001,-419.029999,-1455.540039,1318.420044,123,-530.380005,-914.349976,658.48999,22.209999
2024-03-18 09:55:00,2024-03-18 10:55:00,60.82,1220.719971,570.929993,1090.150024,1180.339966,1804.160034,-738.539978,-87.510002,-413.529999,-1455.540039,1312.959961,122,-531.5,-934.469971,695.169983,22.379999
2024-03-18 09:54:00,2024-03-18 10:54:00,61.759998,1231.589966,569.400024,1081.699951,1178.719971,1809.939941,-744.169983,-92.940002,-413.529999,-1455.540039,1304.680054,122,-531.450012,-932.359985,701.210022,22.309999
2024-03-18 09:53:00,2024-03-18 10:53:00,62.349998,1245.280029,565.940002,1088.430054,1186.76001,1816.790039,-764.780029,-100.07,-413.529999,-1455.540039,1298.800049,122,-531.369995,-933.940002,694.710022,22.790001
2024-03-18 09:52:00,2024-03-18 10:52:00,62.82,1257.280029,567.030029,1094.859985,1180.709961,1824.02002,-785.289978,-112.699997,-413.529999,-1455.540039,1292.050049,123,-531.369995,-933.22998,692.039978,22.620001
2024-03-18 09:51:00,2024-03-18 10:51:00,63.849998,1266.810059,565.950012,1090.22998,1180.920044,1806.800049,-820.789978,-95.519997,-413.529999,-1455.540039,1284.800049,124,-530.349976,-933.5,646.5,22.0
2024-03-18 09:50:00,2024-03-18 10:50:00,64.900002,1276.22998,567.179993,1081.930054,1185.170044,1790.189941,-802.960022,-75.410004,-413.529999,-1455.540039,1277.73999,125,-530.280029,-935.400024,652.320007,21.860001
2024-03-18 09:49:00,2024-03-18 10:49:00,65.339996,1281.47998,566.419983,1075.819946,1186.859985,1817.5,-790.440002,-71.260002,-413.529999,-1455.540039,1271.079956,125,-525.840027,-933.400024,665.549988,21.66
2024-03-18 09:48:00,2024-03-18 10:48:00,65.730003,1287.140015,567.030029,1073.199951,1186.410034,1824.790039,-780.130005,-84.389999,-413.529999,-1455.540039,1265.449951,125,-522.26001,-934.76001,695.469971,22.17
2024-03-18 09:47:00,2024-03-18 10:47:00,66.589996,1289.780029,569.369995,1070.920044,1185.640015,1812.869995,-829.080017,-97.669998,-413.529999,-1455.540039,1259.699951,125,-517.840027,-934.890015,665.539978,22.309999
2024-03-18 09:46:00,2024-03-18 10:46:00,67.559998,1298.77002,567.640015,1058.329956,1178.719971,1794.410034,-800.059998,-78.050003,-413.529999,-1455.540039,1253.459961,125,-514.030029,-933.159973,679.789978,21.969999
2024-03-18 09:45:00,2024-03-18 10:45:00,68.129997,1299.839966,567.719971,1055.869995,1183.859985,1797.719971,-774.590027,-68.150002,-413.529999,-1455.540039,1249.380005,125,-511.359985,-933.97998,700.809998,21.42
2024-03-18 09:44:00,2024-03-18 10:44:00,68.860001,1303.339966,569.400024,1053.079956,1183.400024,1803.630005,-758.330017,-63.57,-413.529999,-1455.540039,1249.75,125,-511.359985,-932.719971,711.409973,20.870001
2024-03-18 09:43:00,2024-03-18 10:43:00,69.5,1306.939941,570.109985,1048.560059,1180.699951,1807.339966,-773.690002,-71.25,-413.529999,-1455.540039,1249.790039,125,-511.359985,-933.830017,704.280029,21.389999
2024-03-18 09:42:00,2024-03-18 10:42:00,70.279999,1312.540039,568.419983,1033.699951,1179.920044,1819.849976,-747.619995,-48.169998,-413.529999,-1455.540039,1249.920044,125,-511.359985,-932.969971,706.559998,21.110001
2024-03-18 09:41:00,2024-03-18 10:41:00,70.620003,1318.579956,567.400024,1038.849976,1182.900024,1830.890015,-762.830017,-63.66,-413.529999,-1455.540039,1249.099976,125,-511.359985,-933.390015,707.869995,21.32
2024-03-18 09:40:00,2024-03-18 10:40:00,71.080002,1324.089966,568.369995,1035.170044,1184.719971,1834.390015,-768.76001,-73.150002,-413.529999,-1455.540039,1249.449951,125,-511.359985,-934.929993,711.599976,22.34
2024-03-18 09:39:00,2024-03-18 10:39:00,71.260002,1328.97998,569.869995,1047.630005,1183.569946,1825.300049,-780.070007,-77.830002,-413.529999,-1455.540039,1249.689941,125,-511.359985,-934.210022,703.460022,22.889999
2024-03-18 09:38:00,2024-03-18 10:38:00,71.339996,1330.829956,569.380005,1035.48999,1179.589966,1838.23999,-801.950012,-99.290001,-413.529999,-1455.540039,1249.699951,125,-511.359985,-934.530029,704.140015,22.1
